age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y
34,management,married,tertiary,0,46,1,0,unknown,may,39,4,0,0,unknown,0
53,services,married,unknown,0,18,0,0,unknown,may,503,2,0,0,unknown,0
45,technician,married,secondary,0,44,1,0,unknown,may,95,4,0,0,unknown,0
39,blue-collar,married,primary,0,-100,1,0,unknown,may,680,2,0,0,unknown,0
44,services,married,tertiary,0,510,1,0,unknown,may,421,4,0,0,unknown,0
55,management,married,tertiary,0,685,1,0,unknown,may,174,3,0,0,unknown,0
46,management,single,tertiary,0,187,1,0,unknown,may,113,2,0,0,unknown,0
45,blue-collar,married,secondary,0,66,1,0,unknown,may,808,2,0,0,unknown,0
34,admin.,married,secondary,0,560,1,0,unknown,may,198,3,0,0,unknown,0
36,blue-collar,married,secondary,0,0,1,0,unknown,may,195,2,0,0,unknown,0
59,unknown,divorced,unknown,0,27,0,0,unknown,may,347,3,0,0,unknown,0
31,admin.,single,secondary,0,12,1,0,unknown,may,208,2,0,0,unknown,0
44,blue-collar,single,secondary,0,34,1,0,unknown,may,404,4,0,0,unknown,0
33,entrepreneur,single,tertiary,0,1068,1,0,unknown,may,396,2,0,0,unknown,0
40,blue-collar,married,secondary,0,211,1,0,unknown,may,216,4,0,0,unknown,0
46,admin.,single,tertiary,0,377,1,0,unknown,may,98,2,0,0,unknown,0
48,management,married,tertiary,0,263,1,0,unknown,may,350,2,0,0,unknown,0
42,services,married,secondary,0,1263,1,0,unknown,may,114,2,0,0,unknown,0
27,services,married,secondary,0,8,1,0,unknown,may,88,3,0,0,unknown,0
48,admin.,married,secondary,0,126,1,1,unknown,may,379,2,0,0,unknown,0
59,admin.,married,secondary,0,230,1,0,unknown,may,190,3,0,0,unknown,0
46,technician,married,tertiary,0,841,1,0,unknown,may,158,1,0,0,unknown,0
38,admin.,divorced,secondary,0,308,1,0,unknown,may,102,1,0,0,unknown,0
43,management,divorced,tertiary,0,1,1,0,unknown,may,306,1,0,0,unknown,0
38,admin.,divorced,tertiary,0,86,1,0,unknown,may,218,1,0,0,unknown,0
23,student,single,secondary,0,157,1,0,unknown,may,54,1,0,0,unknown,0
34,services,married,secondary,0,22,1,0,unknown,may,344,1,0,0,unknown,0
38,admin.,married,secondary,0,46,1,1,unknown,may,195,1,0,0,unknown,0
37,blue-collar,married,secondary,0,1293,0,0,unknown,may,652,1,0,0,unknown,0
25,admin.,single,secondary,0,122,1,0,unknown,may,286,1,0,0,unknown,0
48,blue-collar,married,unknown,0,131,1,0,unknown,may,189,1,0,0,unknown,0
49,blue-collar,single,secondary,0,143,1,0,unknown,may,83,1,0,0,unknown,0
38,admin.,single,secondary,0,393,0,0,unknown,may,184,2,0,0,unknown,0
43,blue-collar,married,primary,0,98,1,0,unknown,may,235,1,0,0,unknown,0
33,management,married,tertiary,0,0,1,0,unknown,may,290,1,0,0,unknown,0
55,blue-collar,married,secondary,0,224,1,0,unknown,may,232,1,0,0,unknown,0
38,blue-collar,married,secondary,0,757,1,0,unknown,may,133,1,0,0,unknown,0
49,services,married,secondary,0,245,1,1,unknown,may,318,1,0,0,unknown,0
40,management,married,secondary,0,8486,0,0,unknown,may,260,3,0,0,unknown,0
43,admin.,married,unknown,0,350,0,0,unknown,may,437,1,0,0,unknown,0
38,blue-collar,married,secondary,0,20,1,0,unknown,may,402,1,0,0,unknown,0
58,services,married,secondary,0,1667,1,1,unknown,may,85,1,0,0,unknown,0
57,technician,married,unknown,0,345,1,0,unknown,may,125,1,0,0,unknown,0
32,unemployed,married,secondary,0,10,1,0,unknown,may,501,4,0,0,unknown,0
56,management,married,tertiary,0,830,1,1,unknown,may,1201,1,0,0,unknown,1
58,blue-collar,divorced,unknown,0,29,1,0,unknown,may,253,1,0,0,unknown,0
60,retired,divorced,secondary,0,545,1,0,unknown,may,1030,1,0,0,unknown,1
37,technician,married,tertiary,0,8730,1,0,unknown,may,149,1,0,0,unknown,0
46,technician,divorced,tertiary,0,477,1,0,unknown,may,114,1,0,0,unknown,0
27,admin.,married,secondary,0,4,1,0,unknown,may,243,1,0,0,unknown,0
43,blue-collar,married,secondary,0,1205,1,0,unknown,may,769,2,0,0,unknown,0
32,technician,single,secondary,0,0,1,1,unknown,may,135,3,0,0,unknown,0
40,admin.,single,secondary,0,263,1,0,unknown,may,231,1,0,0,unknown,0
38,admin.,married,secondary,0,1,0,0,unknown,may,76,1,0,0,unknown,0
34,blue-collar,married,secondary,0,283,0,1,unknown,may,199,1,0,0,unknown,0
47,blue-collar,married,primary,0,206,1,0,unknown,may,152,1,0,0,unknown,0
42,housemaid,married,primary,0,17,1,0,unknown,may,124,1,0,0,unknown,0
48,technician,married,secondary,0,141,1,1,unknown,may,424,1,0,0,unknown,0
29,self-employed,single,tertiary,0,16,1,0,unknown,may,43,1,0,0,unknown,0
50,services,married,secondary,0,206,1,0,unknown,may,154,1,0,0,unknown,0
52,technician,married,unknown,0,7,0,0,unknown,may,203,2,0,0,unknown,0
50,management,married,tertiary,0,0,0,0,unknown,may,326,1,0,0,unknown,0
58,retired,married,tertiary,0,0,0,0,unknown,may,393,1,0,0,unknown,0
46,blue-collar,divorced,primary,0,1927,1,0,unknown,may,241,3,0,0,unknown,0
38,technician,married,secondary,0,284,1,0,unknown,may,483,1,0,0,unknown,0
46,blue-collar,married,secondary,0,1660,1,0,unknown,may,259,1,0,0,unknown,0
32,services,single,secondary,0,406,1,0,unknown,may,227,1,0,0,unknown,0
51,blue-collar,married,primary,0,230,1,0,unknown,may,673,1,0,0,unknown,0
39,admin.,single,secondary,0,-25,1,0,unknown,may,576,1,0,0,unknown,0
48,admin.,married,secondary,0,182,1,0,unknown,may,180,2,0,0,unknown,0
36,entrepreneur,married,tertiary,0,1169,1,0,unknown,may,168,2,0,0,unknown,0
34,admin.,divorced,secondary,0,67,1,0,unknown,may,90,1,0,0,unknown,0
40,technician,married,secondary,0,77,0,0,unknown,may,505,1,0,0,unknown,0
43,unemployed,married,secondary,0,0,1,0,unknown,may,245,1,0,0,unknown,0
52,blue-collar,divorced,primary,0,55,1,1,unknown,may,186,1,0,0,unknown,0
33,technician,married,secondary,1,72,1,0,unknown,may,623,1,0,0,unknown,0
49,management,single,tertiary,0,163,1,0,unknown,may,496,3,0,0,unknown,0
32,management,single,tertiary,0,151,1,0,unknown,may,118,1,0,0,unknown,0
39,admin.,single,secondary,0,113,1,0,unknown,may,342,1,0,0,unknown,0
40,blue-collar,married,secondary,0,0,1,0,unknown,may,225,1,0,0,unknown,0
38,technician,single,tertiary,0,9,1,0,unknown,may,185,3,0,0,unknown,0
43,management,married,secondary,0,375,1,0,unknown,may,196,2,0,0,unknown,0
39,services,married,secondary,0,1142,1,0,unknown,may,276,1,0,0,unknown,0
54,blue-collar,married,primary,0,2102,1,0,unknown,may,76,1,0,0,unknown,0
38,technician,single,tertiary,0,4325,1,0,unknown,may,87,1,0,0,unknown,0
40,blue-collar,married,secondary,0,217,1,0,unknown,may,195,1,0,0,unknown,0
55,admin.,married,secondary,0,131,1,0,unknown,may,744,1,0,0,unknown,0
42,management,married,tertiary,0,1680,1,0,unknown,may,765,1,0,0,unknown,0
39,blue-collar,married,secondary,0,0,1,0,unknown,may,262,1,0,0,unknown,0
40,blue-collar,married,primary,0,46,1,0,unknown,may,119,1,0,0,unknown,0
32,blue-collar,married,secondary,0,320,1,0,unknown,may,198,2,0,0,unknown,0
55,admin.,married,secondary,0,183,1,0,unknown,may,150,1,0,0,unknown,0
45,blue-collar,married,secondary,0,39,0,0,unknown,may,241,1,0,0,unknown,0
35,management,single,tertiary,0,560,1,0,unknown,may,181,1,0,0,unknown,0
58,technician,divorced,secondary,0,469,0,0,unknown,may,196,1,0,0,unknown,0
35,admin.,married,secondary,0,530,1,0,unknown,may,149,1,0,0,unknown,0
49,services,married,primary,0,61,1,0,unknown,may,246,1,0,0,unknown,0
34,technician,single,tertiary,0,242,1,0,unknown,may,112,1,0,0,unknown,0
36,blue-collar,married,secondary,0,139,1,0,unknown,may,309,2,0,0,unknown,0
24,self-employed,single,secondary,0,0,1,0,unknown,may,278,1,0,0,unknown,0
34,technician,married,secondary,0,367,1,0,unknown,may,140,1,0,0,unknown,0
51,admin.,divorced,secondary,0,228,1,0,unknown,may,136,1,0,0,unknown,0
39,technician,single,unknown,0,45248,1,0,unknown,may,1623,1,0,0,unknown,1
50,self-employed,married,unknown,0,-84,1,0,unknown,may,101,1,0,0,unknown,0
32,services,single,secondary,0,310,1,0,unknown,may,144,1,0,0,unknown,0
42,blue-collar,married,unknown,0,132,1,0,unknown,may,238,1,0,0,unknown,0
50,technician,married,secondary,0,797,1,0,unknown,may,354,1,0,0,unknown,0
40,services,married,secondary,0,71,0,0,unknown,may,79,1,0,0,unknown,0
46,management,divorced,unknown,0,2,1,0,unknown,may,187,1,0,0,unknown,0
37,management,married,tertiary,0,231,1,1,unknown,may,451,2,0,0,unknown,0
34,blue-collar,married,secondary,0,270,1,1,unknown,may,159,1,0,0,unknown,0
44,blue-collar,married,secondary,0,274,1,1,unknown,may,409,1,0,0,unknown,0
40,admin.,single,secondary,0,-109,1,1,unknown,may,170,1,0,0,unknown,0
37,technician,married,secondary,0,1,1,0,unknown,may,608,1,0,0,unknown,1
33,blue-collar,single,secondary,1,-60,0,0,unknown,may,243,1,0,0,unknown,0
35,blue-collar,married,secondary,0,89,1,0,unknown,may,145,2,0,0,unknown,0
58,blue-collar,divorced,secondary,0,-11,0,0,unknown,may,112,1,0,0,unknown,0
39,blue-collar,married,primary,0,0,1,0,unknown,may,262,2,0,0,unknown,0
43,blue-collar,married,secondary,0,-509,1,0,unknown,may,124,1,0,0,unknown,0
39,unemployed,married,primary,0,408,1,0,unknown,may,53,1,0,0,unknown,0
36,services,single,primary,0,58,1,0,unknown,may,134,1,0,0,unknown,0
57,retired,single,secondary,0,1640,0,1,unknown,may,204,4,0,0,unknown,0
36,admin.,single,secondary,0,20,1,0,unknown,may,186,1,0,0,unknown,0
50,blue-collar,married,primary,0,71,1,0,unknown,may,678,1,0,0,unknown,0
55,blue-collar,married,secondary,0,52,1,0,unknown,may,182,1,0,0,unknown,0
44,self-employed,married,tertiary,0,292,1,0,unknown,may,162,1,0,0,unknown,0
44,services,divorced,secondary,0,424,1,0,unknown,may,27,1,0,0,unknown,0
39,housemaid,single,primary,0,109,1,0,unknown,may,699,3,0,0,unknown,0
46,blue-collar,married,unknown,0,1044,1,0,unknown,may,43,1,0,0,unknown,0
39,blue-collar,married,secondary,0,983,1,0,unknown,may,97,1,0,0,unknown,0
34,admin.,married,secondary,0,869,0,0,unknown,may,1677,1,0,0,unknown,1
40,blue-collar,married,primary,0,668,1,0,unknown,may,283,2,0,0,unknown,0
50,management,married,tertiary,0,964,1,0,unknown,may,323,1,0,0,unknown,0
31,management,single,secondary,0,301,1,0,unknown,may,82,1,0,0,unknown,0
37,admin.,single,secondary,0,140,1,0,unknown,may,310,1,0,0,unknown,0
39,management,single,secondary,0,1877,1,0,unknown,may,185,1,0,0,unknown,0
51,blue-collar,married,primary,0,1127,1,0,unknown,may,47,1,0,0,unknown,0
41,technician,married,secondary,0,871,1,0,unknown,may,145,1,0,0,unknown,0
41,technician,married,secondary,0,767,1,1,unknown,may,204,1,0,0,unknown,0
43,blue-collar,married,secondary,0,0,0,0,unknown,may,187,1,0,0,unknown,0
30,services,single,secondary,0,209,1,0,unknown,may,30,2,0,0,unknown,0
54,management,divorced,primary,0,0,0,0,unknown,may,472,1,0,0,unknown,0
43,blue-collar,divorced,secondary,0,110,1,1,unknown,may,448,1,0,0,unknown,0
59,management,divorced,tertiary,0,-76,1,1,unknown,may,264,1,0,0,unknown,0
47,technician,married,unknown,0,178,1,0,unknown,may,169,1,0,0,unknown,0
40,blue-collar,married,primary,0,-66,1,0,unknown,may,288,1,0,0,unknown,0
32,technician,married,secondary,0,0,1,0,unknown,may,176,2,0,0,unknown,0
29,blue-collar,married,secondary,0,1,1,0,unknown,may,215,1,0,0,unknown,0
36,blue-collar,married,secondary,0,0,1,0,unknown,may,337,1,0,0,unknown,0
55,unemployed,married,tertiary,0,5345,0,0,unknown,may,278,1,0,0,unknown,0
30,blue-collar,divorced,secondary,0,-209,1,0,unknown,may,188,2,0,0,unknown,0
39,admin.,single,secondary,0,0,1,0,unknown,may,174,2,0,0,unknown,0
39,blue-collar,divorced,secondary,0,42,1,0,unknown,may,226,2,0,0,unknown,0
50,blue-collar,divorced,secondary,0,41,1,0,unknown,may,190,1,0,0,unknown,0
44,blue-collar,married,secondary,0,-99,1,0,unknown,may,111,2,0,0,unknown,0
37,technician,single,secondary,0,17,1,0,unknown,may,164,1,0,0,unknown,0
46,admin.,married,primary,0,276,1,1,unknown,may,157,2,0,0,unknown,0
32,technician,single,unknown,0,-170,0,0,unknown,may,46,1,0,0,unknown,0
37,management,single,tertiary,0,230,1,1,unknown,may,374,1,0,0,unknown,0
29,blue-collar,married,secondary,0,9,1,0,unknown,may,349,1,0,0,unknown,0
41,blue-collar,married,secondary,0,946,1,0,unknown,may,325,1,0,0,unknown,0
45,blue-collar,married,primary,0,1297,1,0,unknown,may,233,2,0,0,unknown,0
57,retired,divorced,secondary,0,-331,1,0,unknown,may,531,1,0,0,unknown,0
48,blue-collar,single,secondary,0,44,1,0,unknown,may,153,1,0,0,unknown,0
60,retired,married,secondary,1,15,0,0,unknown,may,80,1,0,0,unknown,0
26,admin.,single,secondary,0,712,1,0,unknown,may,232,1,0,0,unknown,0
58,retired,married,secondary,0,5435,1,0,unknown,may,118,1,0,0,unknown,0
34,admin.,married,secondary,0,507,1,0,unknown,may,190,1,0,0,unknown,0
55,unemployed,divorced,secondary,0,387,1,0,unknown,may,918,1,0,0,unknown,1
41,blue-collar,married,primary,0,0,1,1,unknown,may,238,1,0,0,unknown,0
50,management,divorced,secondary,0,1716,1,0,unknown,may,82,1,0,0,unknown,0
49,entrepreneur,married,secondary,0,167,1,1,unknown,may,198,3,0,0,unknown,0
44,admin.,married,unknown,0,40,0,1,unknown,may,160,2,0,0,unknown,0
44,blue-collar,married,primary,0,148,1,0,unknown,may,211,1,0,0,unknown,0
31,technician,married,secondary,0,17,1,1,unknown,may,120,1,0,0,unknown,0
34,blue-collar,single,tertiary,0,1011,1,0,unknown,may,136,1,0,0,unknown,0
46,management,single,unknown,0,1527,1,0,unknown,may,269,1,0,0,unknown,0
42,management,married,tertiary,0,744,0,0,unknown,may,157,1,0,0,unknown,0
52,admin.,married,secondary,0,484,1,0,unknown,may,128,1,0,0,unknown,0
29,management,single,tertiary,0,0,1,0,unknown,may,211,1,0,0,unknown,0
53,retired,married,primary,0,136,1,0,unknown,may,267,2,0,0,unknown,0
43,blue-collar,married,secondary,0,1335,1,0,unknown,may,371,2,0,0,unknown,0
38,management,married,secondary,0,517,1,0,unknown,may,288,2,0,0,unknown,0
46,management,married,tertiary,0,459,1,0,unknown,may,221,1,0,0,unknown,0
48,management,divorced,unknown,0,549,1,0,unknown,may,427,1,0,0,unknown,0
30,admin.,divorced,secondary,0,83,1,1,unknown,may,310,1,0,0,unknown,0
44,blue-collar,married,primary,0,213,0,0,unknown,may,158,1,0,0,unknown,0
31,housemaid,married,primary,0,203,1,0,unknown,may,604,3,0,0,unknown,0
42,services,single,secondary,0,518,1,0,unknown,may,198,1,0,0,unknown,0
40,management,single,tertiary,0,3877,1,0,unknown,may,145,1,0,0,unknown,0
52,admin.,married,secondary,0,1236,1,0,unknown,may,247,1,0,0,unknown,0
45,blue-collar,divorced,secondary,0,756,1,0,unknown,may,179,2,0,0,unknown,0
48,blue-collar,married,secondary,0,157,1,0,unknown,may,73,1,0,0,unknown,0
45,blue-collar,married,primary,0,-66,1,0,unknown,may,263,2,0,0,unknown,0
34,blue-collar,married,unknown,0,245,1,0,unknown,may,13,1,0,0,unknown,0
34,blue-collar,married,primary,0,-144,1,0,unknown,may,79,2,0,0,unknown,0
46,blue-collar,married,secondary,0,71,1,0,unknown,may,416,1,0,0,unknown,0
49,services,divorced,secondary,0,505,1,0,unknown,may,162,1,0,0,unknown,0
50,technician,married,primary,0,249,1,0,unknown,may,129,1,0,0,unknown,0
34,admin.,single,secondary,0,0,1,0,unknown,may,150,1,0,0,unknown,0
40,unemployed,single,secondary,0,11,1,0,unknown,may,43,1,0,0,unknown,0
36,admin.,married,secondary,0,639,1,0,unknown,may,191,1,0,0,unknown,0
59,blue-collar,divorced,unknown,0,124,1,0,unknown,may,26,1,0,0,unknown,0
45,blue-collar,married,secondary,0,82,1,0,unknown,may,250,1,0,0,unknown,0
36,self-employed,married,tertiary,0,107,1,0,unknown,may,146,1,0,0,unknown,0
56,services,married,secondary,0,473,1,0,unknown,may,416,1,0,0,unknown,0
42,services,divorced,secondary,0,372,1,1,unknown,may,121,2,0,0,unknown,0
30,admin.,married,secondary,0,46,1,0,unknown,may,114,2,0,0,unknown,0
30,student,single,tertiary,0,34,1,0,unknown,may,289,1,0,0,unknown,0
47,self-employed,married,unknown,0,935,1,0,unknown,may,225,1,0,0,unknown,0
33,blue-collar,married,secondary,0,-10,1,0,unknown,may,123,1,0,0,unknown,0
36,admin.,married,secondary,0,-106,1,0,unknown,may,130,2,0,0,unknown,0
39,services,divorced,primary,0,471,1,0,unknown,may,161,2,0,0,unknown,0
56,admin.,divorced,secondary,0,778,1,0,unknown,may,149,2,0,0,unknown,0
39,blue-collar,divorced,unknown,0,170,1,0,unknown,may,268,2,0,0,unknown,0
42,technician,married,secondary,0,315,1,0,unknown,may,259,2,0,0,unknown,0
52,blue-collar,married,secondary,0,3165,0,0,unknown,may,26,1,0,0,unknown,0
36,admin.,divorced,secondary,0,131,1,0,unknown,may,153,1,0,0,unknown,0
35,entrepreneur,married,secondary,1,204,1,0,unknown,may,424,2,0,0,unknown,0
47,technician,married,secondary,0,83,1,0,unknown,may,179,2,0,0,unknown,0
59,services,divorced,secondary,0,0,1,1,unknown,may,97,1,0,0,unknown,0
57,blue-collar,married,primary,0,5431,1,1,unknown,may,383,1,0,0,unknown,0
38,management,married,unknown,0,1759,1,0,unknown,may,440,1,0,0,unknown,0
46,unemployed,married,secondary,0,-125,1,0,unknown,may,23,1,0,0,unknown,0
34,blue-collar,married,secondary,0,0,0,0,unknown,may,195,1,0,0,unknown,0
28,services,single,secondary,0,5090,1,0,unknown,may,1297,3,0,0,unknown,1
38,technician,married,unknown,0,573,1,0,unknown,may,87,1,0,0,unknown,0
56,blue-collar,married,secondary,0,1602,1,0,unknown,may,427,1,0,0,unknown,0
41,blue-collar,single,primary,1,-137,1,1,unknown,may,189,1,0,0,unknown,0
52,technician,married,unknown,0,0,0,0,unknown,may,195,1,0,0,unknown,0
54,services,married,secondary,0,193,0,0,unknown,may,179,1,0,0,unknown,0
61,retired,married,secondary,0,195,1,1,unknown,may,179,1,0,0,unknown,0
53,entrepreneur,married,secondary,0,288,0,0,unknown,may,69,1,0,0,unknown,0
47,technician,married,secondary,0,19,1,0,unknown,may,105,2,0,0,unknown,0
53,blue-collar,married,primary,0,25,1,0,unknown,may,266,3,0,0,unknown,0
46,services,married,secondary,0,216,1,0,unknown,may,524,2,0,0,unknown,0
39,blue-collar,divorced,primary,0,190,1,1,unknown,may,96,2,0,0,unknown,0
56,technician,divorced,secondary,0,99,1,0,unknown,may,155,2,0,0,unknown,0
55,services,divorced,primary,0,2298,1,0,unknown,may,162,2,0,0,unknown,0
44,management,married,tertiary,0,17,1,0,unknown,may,352,2,0,0,unknown,0
37,technician,married,primary,0,0,1,0,unknown,may,76,4,0,0,unknown,0
35,blue-collar,married,primary,0,0,1,0,unknown,may,154,2,0,0,unknown,0
55,blue-collar,married,secondary,0,840,1,0,unknown,may,310,2,0,0,unknown,0
37,services,married,secondary,0,358,1,0,unknown,may,390,3,0,0,unknown,0
30,technician,single,secondary,0,0,1,0,unknown,may,369,1,0,0,unknown,0
37,blue-collar,married,primary,0,-325,1,1,unknown,may,112,2,0,0,unknown,0
36,technician,single,secondary,0,-15,1,0,unknown,may,341,3,0,0,unknown,0
38,technician,married,secondary,0,581,1,0,unknown,may,79,1,0,0,unknown,0
41,admin.,divorced,primary,0,4070,1,0,unknown,may,140,2,0,0,unknown,0
48,retired,married,secondary,0,74,0,1,unknown,may,315,1,0,0,unknown,0
55,services,divorced,secondary,0,141,1,0,unknown,may,262,2,0,0,unknown,0
28,services,divorced,secondary,0,89,0,0,unknown,may,174,2,0,0,unknown,0
54,services,married,secondary,1,0,1,0,unknown,may,138,3,0,0,unknown,0
30,blue-collar,married,secondary,0,450,0,0,unknown,may,526,2,0,0,unknown,0
48,technician,married,tertiary,0,310,0,0,unknown,may,135,1,0,0,unknown,0
31,self-employed,married,secondary,0,0,1,0,unknown,may,36,5,0,0,unknown,0
38,blue-collar,married,secondary,0,384,1,0,unknown,may,1906,3,0,0,unknown,0
37,blue-collar,married,secondary,0,395,1,0,unknown,may,219,2,0,0,unknown,0
37,services,single,unknown,0,-118,1,0,unknown,may,147,2,0,0,unknown,0
56,blue-collar,married,primary,0,5,1,1,unknown,may,407,2,0,0,unknown,0
51,blue-collar,married,secondary,0,50,1,1,unknown,may,121,1,0,0,unknown,0
39,blue-collar,married,secondary,0,285,1,1,unknown,may,209,1,0,0,unknown,0
49,technician,married,unknown,0,15,0,0,unknown,may,92,2,0,0,unknown,0
51,blue-collar,married,primary,0,653,1,1,unknown,may,208,1,0,0,unknown,0
43,self-employed,married,secondary,0,918,1,0,unknown,may,193,1,0,0,unknown,0
32,services,married,secondary,0,243,1,1,unknown,may,144,1,0,0,unknown,0
29,technician,single,tertiary,0,405,1,0,unknown,may,65,1,0,0,unknown,0
48,management,divorced,tertiary,0,1328,1,0,unknown,may,339,1,0,0,unknown,0
55,services,married,primary,0,255,1,0,unknown,may,285,1,0,0,unknown,0
53,blue-collar,married,secondary,0,3397,1,0,unknown,may,231,1,0,0,unknown,0
47,technician,married,unknown,0,2106,1,0,unknown,may,168,1,0,0,unknown,0
39,management,married,tertiary,0,2877,1,0,unknown,may,278,1,0,0,unknown,0
31,blue-collar,single,tertiary,0,60,1,1,unknown,may,389,1,0,0,unknown,0
39,blue-collar,married,primary,0,2226,1,0,unknown,may,158,1,0,0,unknown,0
40,blue-collar,married,primary,0,2880,1,0,unknown,may,145,2,0,0,unknown,0
40,technician,single,unknown,0,-5,1,0,unknown,may,78,2,0,0,unknown,0
48,technician,married,secondary,0,147,0,0,unknown,may,142,3,0,0,unknown,0
33,technician,divorced,secondary,0,7,1,1,unknown,may,87,1,0,0,unknown,0
